Region,Node Name,Uplink,Uplink_NMS,Trunk,Trunk_NMS,OM,OM_NMS,SIP,SIP_NMS,HSI,HSI_NMS,IPOE,IPOE_NMS,SIGNALING,SIGNALING_NMS,MEDIA,MEDIA_NMS,Auth IP,Auth IP_NMS,UnAuth IP,UnAuth IP_NMS
NCR,QCY_770_VDA_01,ATN910B,QCY_770_TDCAN_910D_01_NCR3149,QCY-770-NCR3149-ATN910C-01,GigabitEthernet0/2/1,3076,N/A,,3466,1611,"50
1611",400,N/A,1609,,1610,,100.82.216.128/25,N/A,100.116.209.160/27,N/A
NCR,QCY_771_VDA_01,ATN910B,QCY_771_TDCAN_910CG_01_NCR2077,QCY-771-NCR2077-ATN910C-01,GigabitEthernet0/2/17,3071,N/A,,3466,721,"50
721",400,N/A,659,,660,,100.82.191.128/25,N/A,100.116.203.96/27,N/A
NCR,QCY_772_VDA_01,ATN910B,QCY_772_TDCAN_910B_01_NCR3222,QCY-772-NCR3222-ATN910C-01,GigabitEthernet0/2/19,1039,N/A,,N/A,1042,"50
1042",400,-,1040,,1041,,100.82.145.0/25,-,100.116.191.192/27,-
NCR,QCY_775_VDA_01,ATN910B,QCY_775_TDCAN_910CG_01_NCR3345,QCY-775-NCR3345-ATN910C-01,GigabitEthernet0/2/19,3076,N/A,,3466,722,N/A,400,N/A,1596,,1597,,100.82.10.0/24,N/A,100.116.93.192/26,N/A
NCR,QCY_775_VDA_02,ATN910B,QCY_775_TDCAN_910CG_01_NCR3345,QCY-775-NCR3345-ATN910C-01,GigabitEthernet0/2/21,3076,N/A,,3466,722,N/A,400,N/A,1596,,1597,,100.82.8.0/24,N/A,100.116.187.128/26,N/A
NCR,RDR_703_HYB_01,ATN910B,RDR_703_TDCAN_910CG_01_SL1547,RDR-703-SL1547-ATN910C-01,Eth-Trunk4||GE0/2/4(10G),1687,N/A,1576,N/A,3347,N/A,400,N/A,nan,,nan,,100.79.112.0/23,10.159.208.0/21,100.115.221.128/25,10.196.100.0/23
NCR,RDR_001_GPONA_02,-,RDR_001_TDCAN_910D_01_SL2102,-,Eth-Trunk4||GE0/2/6(10G)|GE0/2/7(10G),2993,2775,3018,N/A,2995,N/A,400,N/A,-,,-,,"10.83.64.0/18
100.68.128.0/21",100.68.128.0/19,"10.109.0.0/20
100.113.54.0/23",100.113.48.0/21
NCR,RDR_703_VDA_01,ATN910B,RDR_703_TDCAN_910CG_01_SL1547,RDR-703-SL1547-ATN910C-01,Eth-Trunk2||GE0/2/20|GE0/2/21,1687,N/A,,1576,3347,N/A,400,N/A,3345,,3346,,100.82.144.0/25,N/A,100.116.191.128/27,N/A
NCR,SMT_601_HYB_01,ATN910C,SMT-601-SL1559-ATN910C-01,SMT-605-SL1550-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),1745,3795,1043,"1043
1746",1747,"1221
1747
2519",400,N/A,nan,,nan,,100.78.188.0/23,N/A,100.115.135.128/25,N/A
NCR,SMT_603_VDB_01,ATN910C,SMT-603-SL1548-ATN910C-01,SMT-603-SL1548-ATN910C-01,Eth-Trunk3||GE0/2/13|GE0/2/14,1745,3795,1746,N/A,1747,"1221
1747",400,N/A,nan,,nan,,100.82.1.0/24,N/A,100.116.92.192/26,N/A
NCR,SMT_603_VDB_02,ATN910C,SMT-603-SL1548-ATN910C-01,SMT-603-SL1548-ATN910C-01,Eth-Trunk4||GE0/2/15|GE0/2/16,1745,3795,1746,N/A,1747,"1221
1747",400,N/A,nan,,nan,,100.82.204.0/25,N/A,100.116.206.128/27,N/A
NCR,SMT_605_VDB_01,ATN910C,SMT-605-SL1550-ATN910C-01,SMT-605-SL1550-ATN910C-01,Eth-Trunk3||GE0/2/13|GE0/2/14,1745,3795,1746,N/A,1747,"1221
1747",400,N/A,nan,,nan,,100.81.254.0/24,N/A,100.116.117.128/26,N/A
NCR,SUM_000_HYB_01,-,SUMM_000_TDCAN_910C_01_NCR629,-,Eth-Trunk3||GE0/2/4(10G),1087,N/A,1862,N/A,1090,N/A,400,N/A,nan,,nan,,100.78.232.0/23,N/A,100.115.160.128/25,100.115.160.0/25
NCR,TAY_705_HYB_01,ATN910B,TAY_705_TDCAN_910CG_01_SL1984,TAY-705-SL1984-ATN910C-01,Eth-Trunk3||GE0/2/4(10G),2166,N/A,2134,N/A,1469,N/A,400,N/A,nan,,nan,,100.77.166.0/23,10.159.216.0/21,100.115.145.0/25,10.196.102.0/23
SLZ,SRS_101_VDA_01,ATN910C-B,SRS_101_TDCAN_910CB_01_SL1504,SRS_101_TDCAN_910CB_01_SL1504-GigabitEthernet0/2/12,GigabitEthernet0/2/12,3384,N/A,,N/A,3385,N/A,400,N/A,3386,,3387,,100.92.153.0/24,100.92.152.0/22,100.119.32.64/26,N/A
NCR,TAY_708_HYB_01,ATN910B,TAY_708_TDCAN_910CG_01_SL1982,TAY-708-SL1982-ATN910C-01,Eth-Trunk3||GE0/2/4(10G),2166,N/A,2134,N/A,1469,N/A,400,N/A,nan,,nan,,100.78.112.0/23,10.159.224.0/21,100.115.93.128/25,10.196.104.0/23
NCR,TGG_721_HYB_01,ATN910B,TGG-721-NCR2570-ATN910C-G-01,TGG-721-NCR2570-ATN910C-01,Eth-Trunk3||GE0/2/4(10G),2128,N/A,2129,"689
2129",733,N/A,400,N/A,nan,,nan,,100.78.196.0/23,10.159.232.0/21,100.115.139.128/25,10.196.106.0/23
NCR,TGG_724_HYB_01,ATN910B,TGG-724-NCR2312-ATN910C-G-01,TGG-724-NCR2312-ATN910C-01,Eth-Trunk3||GE0/2/4(10G),2128,N/A,2129,"689
2129",733,N/A,400,N/A,nan,,nan,,100.79.84.0/23,10.159.240.0/21,100.116.23.0/25,10.196.108.0/23
NCR,TGG_735_HYB_01,ATN910C,TGG-735-NCR2676-ATN910C-01,TGG-735-NCR2676-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),3072,N/A,1470,"1470
3386",719,N/A,400,N/A,nan,,nan,,100.78.30.0/23,N/A,100.115.175.128/25,N/A
NCR,TRS_701_HYB_01,ATN910B,TRS_701_TDCAN_910CG_01_SL1739,TRS-701-SL1739-ATN910C-01,Eth-Trunk3||GE0/2/4(10G),1606,N/A,945,N/A,1466,N/A,400,N/A,nan,,nan,,100.77.120.0/23,10.158.112.0/20,100.115.120.0/25,10.196.12.0/22
NCR,VLZ_710_HYB_01,ATN910C-B,VLZ-710-NCR2189-ATN910C-01,VLZ-710-NCR2189-ATN910C-01,Eth-Trunk3||GE0/2/5(10G),3076,N/A,1226,N/A,731,N/A,400,N/A,nan,,nan,,100.79.134.0/23,10.159.248.0/21,100.115.233.0/25,10.196.110.0/23
NCR,VLZ_902_HYB_01,ATN910C-D,VLZ_902-NCR5689-ATN910C-01,VLZ_902-NCR5689-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2933,N/A,2934,N/A,2935,N/A,400,N/A,nan,,nan,,100.79.214.0/23,10.158.128.0/20,100.115.246.128/25,10.196.16.0/22
NCR,VLZ_906_HYB_01,ATN910C-D,VLZ_906-NCR5695-ATN910C-01,"VLZ_906-NCR5695-ATN910C-01
GE0/2/4 GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2936,N/A,2937,N/A,2938,N/A,400,N/A,nan,,nan,,100.78.106.0/23,10.160.0.0/21,100.115.90.128/25,10.196.112.0/23
NCR,VLZ_909_HYB_01,ATN910C-D,VLZ_909-NCR5690-ATN910C-01,"VLZ_909-NCR5690-ATN910C-01
GE0/2/4 GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2936,N/A,2937,N/A,2938,"2750
2938",400,N/A,nan,,nan,,100.78.102.0/23,10.160.8.0/21,100.115.88.128/25,10.196.114.0/23
NCR,VLZ_913_HYB_01,ATN910C-D,VLZ_913-NCR5717-ATN910C-01,VLZ_913-NCR5717-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2942,N/A,2943,N/A,2944,N/A,400,N/A,nan,,nan,,100.77.184.0/23,10.160.16.0/21,100.115.155.0/25,10.196.116.0/23
NCR,VLZ_915_HYB_01,ATN910C-D,VLZ_915-NCR5718-ATN910C-01,"VLZ_915-NCR5718-ATN910C-01
GE0/2/4 GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2945,N/A,2946,N/A,2947,"2750
2947",400,N/A,nan,,nan,,100.78.52.0/23,10.160.24.0/21,100.115.187.128/25,10.196.118.0/23
NCR,VLZ_916_HYB_01,ATN910C-D,VLZ_916-NCR5728-ATN910C-01,VLZ_916-NCR5728-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2945,N/A,2946,N/A,2947,N/A,400,N/A,nan,,nan,,100.78.78.0/23,10.160.32.0/21,100.115.201.128/25,10.196.120.0/23
NCR,VLZ_917_HYB_01,ATN910C-D,VLZ_917-NCR5736-ATN910C-01,VLZ_917-NCR5736-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2945,N/A,2946,N/A,2947,N/A,400,N/A,nan,,nan,,100.78.58.0/23,10.160.40.0/21,100.115.190.128/25,10.196.122.0/23
NCR,VLZ_923_HYB_01,ATN910C-D,VLZ_923-NCR5698-ATN910C-01,"VLZ_923-NCR5698-ATN910C-01
GE0/2/4 GE0/2/5 Eth-trunk3",Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),2948,N/A,2949,N/A,2950,"2750
2950",400,N/A,nan,,nan,,100.79.218.0/23,10.160.48.0/21,100.115.248.128/25,10.196.124.0/23
NLZ,ANG_608_VDB_01,ATN910B,ANG_608_TDCAN_910CG_01_NL1244,ANG-608-NL1244-ATN910B-01/Eth-Trunk2,Eth-Trunk3||GE0/2/19|GE0/2/20,624,N/A,647,"647
822",823,N/A,400,N/A,2580,,2581,,10.138.78.0/24,N/A,10.109.147.128/26,N/A
NLZ,APL_602_VDB_01,ATN910B,APL_602_TDCAN_910CG_01_NL1247,APL-602-NL1247-ATN910C-01/GigabitEthernet0/2/19,Eth-Trunk2||GE0/2/19|GE0/2/20,832,N/A,833,N/A,834,"834
2519",400,N/A,nan,,-,,10.138.51.0/24,N/A,10.109.140.192/26,N/A
NLZ,BAG_601_HYB_01,ATN910B,BAG_601_TDCAN_910CG_01_NL1396,BAG-601-NL1396-ATN910C-01/Eth-Trunk3,Eth-Trunk4||GE0/2/1(10G),703,2323,704,"704
1955",318,"318
318",400,N/A,nan,,-,,10.105.96.0/22,10.96.88.0/22,10.108.88.0/24,10.100.214.0/24
SLZ,LPA_107_HYB_01,ATN910C-G,LPA_107_TDCAN_910CG_01_SL2638,LPA_107_TDCAN_910CG_01_SL2638-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),859,N/A,"860
3497",N/A,861,N/A,400,N/A,nan,,nan,,"100.90.214.0/23
10.58.184.0/21",10.58.184.0/21,"100.118.125.0/25
10.82.94.0/23",10.82.94.0/23
NLZ,BOC_703_HYB_01,ATN910C-G,BOC_703_TDCAN_910CG_01_NL1605,BOC_703_TDCAN_910CG_01_NL1605*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),850,N/A,"851
1941","851
1941
2015",852,N/A,400,N/A,-,,-,,10.105.92.0/22,10.231.64.0/21,10.108.87.0/24,10.229.192.0/23
NLZ,CAU_002_HYB_01,ATN910C-G,CAU_002_TDCAN_910CG_01_NL2815,CAU_002_TDCAN_910CG_01_NL2815*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),3376,N/A,1867,N/A,3377,N/A,400,N/A,559,,560,,10.199.176.0/22,10.241.112.0/20,10.202.108.0/24,10.246.148.0/22
NLZ,CBN_602_VDB_01,ATN910C,CBN-602-NL1266-ATN910C-01,CBN-602-NL1266-ATN910C-01/Eth-Trunk3,Eth-Trunk3||GE0/2/13|GE0/2/14,736,N/A,737,"638
737",738,N/A,400,N/A,nan,,-,,10.138.102.0/24,N/A,10.109.153.128/26,N/A
NLZ,CBN_705_HYB_01,ATN910D-A,CBN_705_TDCAN_910D_01_NL1623,CBN_705_TDCAN_910D_01_NL1623*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),290,N/A,"291
1941","291
1941
2015",429,N/A,400,N/A,-,,-,,10.239.88.0/21,N/A,10.246.78.0/23,N/A
NLZ,DNL_701_HYB_01,ATN910C,DNL_701_TDCAN_910CB_01_NL1250,DNL-701-NL1250-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),342,N/A,346,N/A,767,"767
2587",400,N/A,2586,,2587,,10.137.148.0/23,N/A,10.109.101.0/25,N/A
NLZ,MRL_706_HYB_01,ATN910B,MRL_706_TDCAN_910CG_01_NL1640,MRL_706_TDCAN_910CG_01_NL1640*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),847,N/A,"848
2020",N/A,849,"30
849",400,401,nan,,-,,10.239.36.0/22,10.45.232.160/28,10.246.65.0/24,10.190.140.104/30
NLZ,MRL_707_HYB_01,ATN910C-B,MRL_707_TDCAN_910D_01_NL1762,MRL-707-NL1762-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),844,N/A,"845
1954",N/A,846,N/A,400,N/A,nan,,-,,10.137.176.0/23,10.238.204.0/22,10.109.108.0/25,10.246.37.0/24
NLZ,MRV_703_HYB_01,ATN910C,MRV-703-NL1642-ATN910C-01,MRV-703-NL1642-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),256,N/A,"468
468",468,569,N/A,400,N/A,nan,,-,,10.137.58.0/23,10.241.104.0/22,10.109.78.128/25,10.246.146.0/24
NLZ,MYC_701_HYB_01,ATN910C-B,MYC_701_TDCAN_910D_01_NL1858,MYC-701-NL1858-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/3(10G)|GE0/2/4(10G),844,N/A,"246
246
2015",246,846,N/A,400,N/A,-,,-,,10.239.96.0/20,N/A,10.246.80.0/22,N/A
NLZ,RSL_602_VDB_01,ATN910C,RSL-602-NL1341-ATN910C-01,RSL-602-NL1341-ATN910C-01/Eth-Trunk4,Eth-Trunk3||GE0/2/13|GE0/2/14,787,N/A,788,N/A,789,N/A,400,N/A,nan,,-,,10.138.215.192/26,100.70.205.192/26,10.109.181.240/28,100.113.182.112/28
NLZ,SDR_701_HYB_01,ATN910C,SDR-701-NL1643-ATN910C-01,SDR-701-NL1643-ATN910C-01,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),250,N/A,315,N/A,545,N/A,400,N/A,nan,,-,,10.137.88.0/23,100.69.76.0/23,10.109.86.0/25,100.113.85.0/25
NLZ,SFL_602_HYB_01,ATN910C,SFL-602-NL1294-ATN910C-01,SFL-602-NL1294-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),787,N/A,"788
1943",N/A,789,N/A,400,N/A,-,,-,,10.137.136.0/23,10.241.108.0/22,10.109.98.0/25,10.246.147.0/24
NLZ,SJS_702_HYB_01,ATN910C,SJS-702-NL1649-ATN910C-01,SJOSENE2_TDCAN_T980C_02_NL1109*Eth-Trunk2,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),794,796,795,N/A,796,,400,N/A,nan,,-,,10.137.142.0/23,10.105.100.0/22,10.109.99.128/25,10.108.89.0/24
NLZ,SJT_704_HYB_01,ATN910C-B,SJT-704-NL1811-ATN910C-01,SJT-704-NL1811-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),841,N/A,"842
1941",N/A,843,N/A,400,N/A,nan,,-,,10.137.172.0/23,10.231.120.0/21,10.109.107.0/25,10.229.206.0/23
SLZ,SLG_012_GPONA_01,ATN950C,LALOAN_TDCAN_T980C_R6R6_01_SL774,LALOAN_TDCAN_T980C_R6R6_01_SL774-GigabitEthernet0/3/1,GigabitEthernet0/3/1,3392,N/A,3842,N/A,3429,N/A,400,N/A,-,,-,,10.242.112.0/21,N/A,10.247.28.0/23,10.247.28.0/24
NLZ,SNA_702_HYB_01,ATN910C-D,SNA-702-NL1784-ATN910C-01,SNA-702-NL1784-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),389,-,"393
2014",,394,"389
393
394",400,N/A,nan,,-,,10.104.112.0/22,N/A,10.108.28.0/24,N/A
NLZ,TRL_601_HYB_01,ATN910B,TRL-601-NL39-ATN910C-G-01,TRL-601-NL39-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/17|GE0/2/18,762,N/A,"763
2312","763
2031
2312",764,N/A,400,N/A,2582,,2583,,10.137.204.0/23,N/A,10.109.115.0/25,N/A
NLZ,TRL_702_HYB_01,ATN910C-D,TRL-702-NL1664-ATN910C-01,TRL-702-NL1664-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),292,N/A,"293
3556",N/A,425,N/A,400,N/A,nan,,-,,10.241.0.0/21,10.216.212.0/22,10.246.120.0/23,10.218.181.0/24
NLZ,TRL_707_HYB_01,ATN910C-D,TRL-707-NL1731-ATN910C-01,TRL-707-NL1731-ATN910C-01*Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),292,N/A,"293
1961",N/A,425,N/A,400,N/A,nan,,-,,10.238.204.0/22,10.241.128.0/21,10.246.37.0/24,10.246.152.0/23
SLZ,BCR_108_HYB_01,ATN910C-B,BCR_108_TDCAN_910C_01_SL2656_,BCR_108_TDCAN_910C_01_SL2656_-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),206,N/A,207,N/A,208,N/A,400,N/A,nan,,nan,,"100.86.224.0/23
10.57.160.0/21",10.57.160.0/21,"100.117.112.0/24
10.82.24.0/23",10.82.24.0/23
SLZ,BCR_111_HYB_01,ATN910C-B,BCR_111_TDCAN_910CB_01_SL2715,BCR_111_TDCAN_910CB_01_SL2715-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),206,N/A,"207
1902",N/A,208,N/A,400,N/A,nan,,nan,,"100.86.60.0/22
10.57.40.0/21",10.57.40.0/21,"100.117.71.0/24
10.75.250.0/23",10.75.250.0/23
SLZ,BCR_112_HYB_01,ATN910C-B,BCR_112_TDCAN_910CB_01_SL2664,BCR_112_TDCAN_910CB_01_SL2664-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),206,N/A,"207
1902",N/A,208,N/A,400,N/A,nan,,nan,,"100.86.64.0/22
10.57.168.0/21",10.57.168.0/21,"100.117.72.0/24
10.82.26.0/23",10.82.26.0/23
SLZ,BCR_113_HYB_01,ATN910B,BCR_113_TDCAN_910CG_01_SL2666,BCR_113_TDCAN_910CG_01_SL2666-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),217,N/A,218,N/A,219,N/A,400,N/A,nan,,nan,,"100.86.208.0/22
10.59.88.0/21",10.59.88.0/21,"100.117.108.0/24
10.82.134.0/23",10.82.134.0/23
SLZ,BCR_114_HYB_01,ATN910B,BCR_114_TDCAN_910CG_01_SL2669,BCR_114_TDCAN_910CG_01_SL2669-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),217,N/A,218,N/A,219,N/A,400,N/A,nan,,nan,,"100.87.200.0/22
10.59.224.0/21",10.59.224.0/21,"100.117.169.0/24
10.82.168.0/23",10.82.168.0/23
SLZ,BCR_122_HYB_01,ATN910C-B,BCR_122_TDCAN_910CB_01_SL2347,BCR_122_TDCAN_910CB_01_SL2347-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),1732,N/A,"489
1904",N/A,1753,N/A,400,N/A,nan,,nan,,"100.86.92.0/22
10.60.96.0/20",10.60.96.0/20,"100.117.79.0/24
10.75.136.0/22",10.75.136.0/22
SLZ,BCR_123_HYB_01,ATN910C-B,BCR_123_TDCAN_910CB_01_SL2604,BCR_123_TDCAN_910CB_01_SL2604-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),1732,N/A,"259
1904",1904,1753,N/A,400,N/A,nan,,nan,,"100.86.80.0/22
10.60.224.0/20",10.60.224.0/20,"100.117.76.0/24
10.75.168.0/22",10.75.168.0/22
SLZ,BCR_123_VDB_01,ATN910C-B,BCR_123_TDCAN_910CB_01_SL2604,BCR_123_TDCAN_910CB_01_SL2604-Eth-Trunk2,Eth-Trunk2||GE0/2/13|GE0/2/14,1732,N/A,489,N/A,1753,N/A,400,N/A,nan,,nan,,100.92.107.0/24,100.92.104.0/22,100.119.20.192/26,N/A
SLZ,BCR_139_VDB_01,ATN910B,BCR-139-SL2368-ATN910B-01,BCR-139-SL2368-ATN910B-01-Eth-Trunk3,Eth-Trunk3||GE0/2/19|GE0/2/20,709,N/A,775,N/A,1745,N/A,400,N/A,nan,,nan,,100.92.77.0/24,100.92.64.0/19,100.119.13.64/26,N/A
SLZ,BCR_141_HYB_01,ATN910C-B,BCR-141-SL2602-ATN910C-01,BCR-141-SL2602-ATN910C-01-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),709,N/A,190,N/A,1745,N/A,400,N/A,nan,,nan,,"100.87.24.0/22
10.59.56.0/21",10.59.56.0/21,"100.117.125.0/24
10.82.126.0/23",10.82.126.0/23
SLZ,BCR_144_HYB_01,ATN910C-B,BCR_144_TDCAN_910CB_01_SL2623,BCR_144_TDCAN_910CB_01_SL2623-Eth-Trunk5,Eth-Trunk5||GE0/2/5(10G),2972,N/A,745,N/A,1759,N/A,400,N/A,nan,,nan,,"100.87.4.0/22
10.60.64.0/20",10.60.64.0/20,"100.117.120.0/24
10.75.128.0/22",10.75.128.0/22
SLZ,BCR_149_HYB_01,ATN910C-B,BCR_149_TDCAN_910CB_01_SL2627,BCR_149_TDCAN_910CB_01_SL2627-Eth-Trunk2,Eth-Trunk2||GE0/2/13|GE0/2/14,783,N/A,784,N/A,798,N/A,400,N/A,nan,,nan,,100.91.146.0/23,100.91.146.0/24,100.118.219.0/25,N/A
SLZ,BCR_153_HYB_01,ATN910B,BCR_153_TDCAN_T910CG_01_SL2631,BCR_153_TDCAN_T910CG_01_SL2631-Eth-Trunk2,Eth-Trunk2||GE0/2/4(10G),783,N/A,784,N/A,798,N/A,400,N/A,nan,,nan,,"100.86.248.0/22
10.58.208.0/21",10.58.208.0/21,"100.118.94.0/24
10.82.100.0/23",10.82.100.0/23
SLZ,BCR_607_HYB_01,ATN910C-B,BC-607-SL1279-ATN910C-01,BC-607-SL1279-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),757,N/A,"782
1906",N/A,759,N/A,400,N/A,nan,,nan,,"100.86.132.0/22
10.58.88.0/21",10.58.88.0/21,"100.117.89.0/24
10.82.70.0/23",10.82.70.0/23
SLZ,BCR_609_VDB_01,ATN910C,BC-609-SL1281-ATN910C-01,BC-609-SL1281-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/13|GE0/2/14,757,N/A,758,N/A,759,N/A,400,N/A,nan,,nan,,100.92.133.0/24,100.92.132.0/22,100.119.27.64/26,N/A
SLZ,BCR_610_HYB_01,ATN910C-B,BC_610_TDCAN_910CB_01_SL1282,BC_610_TDCAN_910CB_01_SL1282-Eth-Trunk5,Eth-Trunk5||GE0/2/4(10G),824,N/A,213,N/A,1717,N/A,400,N/A,nan,,nan,,"100.86.96.0/22
10.59.0.0/21",10.59.0.0/21,"100.117.80.0/24
10.82.112.0/23",10.82.112.0/23
SLZ,BCR_613_HYB_01,ATN910C-B,BC_613_TDCAN_910CB_01_SL1284,BC_613_TDCAN_910CB_01_SL1284-Eth-Trunk5,Eth-Trunk5||GE0/2/4(10G),824,N/A,"213
1906",N/A,1717,N/A,400,N/A,nan,,nan,,"100.86.88.0/22
10.58.40.0/21",10.58.40.0/21,"100.117.78.0/24
10.82.58.0/23",10.82.58.0/23
SLZ,BCR_705_HYB_01,ATN910C-B,BCR_705_TDCAN_910CB_01_SL2074,BCR_705_TDCAN_910CB_01_SL2074-Eth-Trunk4,Eth-Trunk4||GE0/2/4(10G),881,N/A,"229
1902",N/A,883,N/A,400,N/A,nan,,nan,,"100.86.48.0/22
10.56.232.0/21",10.56.232.0/21,"100.117.68.0/24
10.75.234.0/23",10.75.234.0/23
SLZ,MAB_602_VDA_01,ATN910B,BTMB-602-SL1183-ATN910C-G-01,BTMB-602-SL1183-ATN910C-G-01-GigabitEthernet0/2/16,GigabitEthernet0/2/16,1729,N/A,,N/A,1855,N/A,nan,400,1853,,1854,,100.92.150.0/24,100.92.148.0/22,100.119.31.128/26,N/A
SLZ,BTY_102_HYB_01,ATN910B,BTY_102_TDCAN_910CG_01_SL1312,BTY_102_TDCAN_910CG_01_SL1312-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G),238,N/A,"239
3497",N/A,1849,N/A,400,N/A,nan,,nan,,"100.87.168.0/22
10.59.136.0/21",10.59.136.0/21,"100.117.161.0/24
10.82.146.0/23",10.82.146.0/23
SLZ,BTY_108_HYB_01,ATN910C-B,BTY_108_TDCAN_910CB_01_SL2562,BTY_108_TDCAN_910CB_01_SL2562-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),224,N/A,225,N/A,226,N/A,400,N/A,nan,,nan,,"100.87.156.0/22
10.59.152.0/21",10.59.152.0/21,"100.117.158.0/24
10.82.150.0/23",10.82.150.0/23
SLZ,BTY_120_HYB_01,ATN910C-B,BTY-120-SL2569-ATN910C-01,BTY-120-SL2569-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/1(10G)|GE0/2/3(10G),270,N/A,"271
3493",N/A,272,N/A,400,N/A,nan,,nan,,"100.87.152.0/22
10.56.0.0/20",10.56.0.0/20,"100.117.157.0/24
10.75.176.0/22",10.75.176.0/22
SLZ,BUA_103_HYB_01,ATN910C-B,BUA-103-SL1194-ATN910C-01,BUA-103-SL1194-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),146,N/A,147,N/A,1855,N/A,400,N/A,nan,,nan,,"100.87.112.0/22
10.56.96.0/20",10.56.96.0/20,"100.117.147.0/24
10.75.200.0/22",10.75.200.0/22
SLZ,CAB_606_HYB_02,ATN910C-B,CAB_606_TDCAN_910CB_01_SL1462,CAB_606_TDCAN_910CB_01_SL1462-Eth-Trunk5,Eth-Trunk5||GE0/2/6(10G)|GE0/2/7(10G),657,N/A,658,N/A,606,N/A,400,N/A,-,,-,,"100.87.56.0/22
10.56.128.0/20",10.56.128.0/20,"100.117.133.0/24
10.75.208.0/22",10.75.208.0/22
SLZ,CCA_703_HYB_01,ATN910C,CCA-703-SL2045-ATN910C-01,CCA-703-SL2045-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),435,N/A,"239
3497","436
3497",744,N/A,400,N/A,nan,,nan,,"100.86.84.0/22
10.56.208.0/21",10.56.208.0/21,"100.117.77.0/24
10.75.228.0/23",10.75.228.0/23
SLZ,CLP_102_HYB_01,ATN910C-B,CLP-102-SL2574-ATN910C-01,CLP-102-SL2574-ATN910C-01-Eth-Trunk3,Eth-Trunk3||GE0/2/4(10G)|GE0/2/5(10G),644,N/A,185,N/A,1861,N/A,400,N/A,nan,,nan,,"100.87.64.0/22
10.59.96.0/21",10.59.96.0/21,"100.117.135.0/24
10.82.136.0/23",10.82.136.0/23
